"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1WAKG0089","SEATTLE 5.0 NNW, WA US","2010-03",,,,"19","6",,,,,,,,,,,"0.94",,,,"3.25",,,,,,,,
"US1WAKG0089","SEATTLE 5.0 NNW, WA US","2010-04",,,,"24","12",,,,,,,,,,,"0.63",,,,"3.54",,,,,,,,
"US1WAKG0089","SEATTLE 5.0 NNW, WA US","2010-05",,,,"21","11",,,,,,,,,,,"0.60",,,,"3.40",,,,,,,,
"US1WAKG0089","SEATTLE 5.0 NNW, WA US","2010-06",,,,"15","9",,,,,,,,,,,"0.39",,,,"2.43",,,,,,,,
"US1WAKG0089","SEATTLE 5.0 NNW, WA US","2010-07",,,,"4","0",,,,,,,,,,,"0.08",,,,"0.17",,,,,,,,
"US1WAKG0089","SEATTLE 5.0 NNW, WA US","2010-08",,,,"7","2",,,,,,,,,,,"0.19",,,,"0.54",,,,,,,,
"US1WAKG0089","SEATTLE 5.0 NNW, WA US","2010-09",,,,"19","10",,,,,,,,,,,"0.80",,,,"3.49",,,,,,,,
"US1WAKG0089","SEATTLE 5.0 NNW, WA US","2010-10",,,,"15","8",,,,,,,,,,,"1.01",,,,"3.65",,,,,,,,
"US1WAKG0089","SEATTLE 5.0 NNW, WA US","2010-11",,,,"24","13",,,,,,,,,,,"0.92",,,,"4.65",,,,,,,,
"US1WAKG0089","SEATTLE 5.0 NNW, WA US","2010-12",,,,"26","16",,,,,,,,,,,"2.65",,,,"8.68",,,,,,,,
"US1WAKG0122","SAMMAMISH 1.7 NNE, WA US","2010-01",,,,"20","15",,,,,,,,,,,"0.83",,,,"6.10",,,,,,,,
"US1WAKG0122","SAMMAMISH 1.7 NNE, WA US","2010-02",,,,"19","13",,,,,,,,,,,"0.41",,,,"2.91",,,,,,,,
"US1WAKG0122","SAMMAMISH 1.7 NNE, WA US","2010-03",,,,"17","9",,,,,,,,,,,"0.83",,,,"4.40",,,,,,,,
"US1WAKG0122","SAMMAMISH 1.7 NNE, WA US","2010-04",,,,"21","15",,,,,,,,,,,"0.76",,,,"4.75",,,,,,,,
"US1WAKG0122","SAMMAMISH 1.7 NNE, WA US","2010-05",,,,"20","15",,,,,,,,,,,"0.96",,,,"5.64",,,,,,,,
"US1WAKG0122","SAMMAMISH 1.7 NNE, WA US","2010-06",,,,"15","13",,,,,,,,,,,"1.03",,,,"4.83",,,,,,,,
"US1WAKG0122","SAMMAMISH 1.7 NNE, WA US","2010-07",,,,"5","2",,,,,,,,,,,"0.27",,,,"0.57",,,,,,,,
"US1WAKG0122","SAMMAMISH 1.7 NNE, WA US","2010-08",,,,"6","2",,,,,,,,,,,"0.32",,,,"0.62",,,,,,,,
"US1WAKG0122","SAMMAMISH 1.7 NNE, WA US","2010-09",,,,"20","10",,,,,,,,,,,"0.76",,,,"4.15",,,,,,,,
"US1WAKG0122","SAMMAMISH 1.7 NNE, WA US","2010-10",,,,"12","9",,,,,,,,,,,"1.19",,,,"4.73",,,,,,,,
"US1WAKG0122","SAMMAMISH 1.7 NNE, WA US","2010-11",,,,"21","15",,,,,,,,,,,"1.19",,,,"5.06",,,,,,,,
"US1WAKG0122","SAMMAMISH 1.7 NNE, WA US","2010-12",,,,"20","13",,,,,,,,,,,"1.92",,,,"8.26",,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2010-01",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0.0",,,,,,,
"USC00459021","WAUNA 3 W, WA US","2010-02",,,,"19","14","0","0",,,,,,,"0","0.0","0.79",,,,"5.41","0.0",,,,,,,
"USC00459021","WAUNA 3 W, WA US","2010-03",,,,"21","11","0","0",,,,,,,"0","0.0","1.34",,,,"4.77","0.0",,,,,,,
"USC00459021","WAUNA 3 W, WA US","2010-04",,,,"19","13","0","0",,,,,,,"0","0.0","1.07",,,,"3.59","0.0",,,,,,,
"USC00459021","WAUNA 3 W, WA US","2010-05",,,,"18","10","0","0",,,,,,,"0","0.0","0.65",,,,"3.91","0.0",,,,,,,
"USC00459021","WAUNA 3 W, WA US","2010-06",,,,"17","8","0","0",,,,,,,"0","0.0","0.74",,,,"2.70","0.0",,,,,,,
"USC00459021","WAUNA 3 W, WA US","2010-07",,,,"3","1","0","0",,,,,,,"0","0.0","0.75",,,,"0.80","0.0",,,,,,,
"USC00459021","WAUNA 3 W, WA US","2010-08",,,,"5","3","0","0",,,,,,,"0","0.0","0.24",,,,"0.52","0.0",,,,,,,
"USC00459021","WAUNA 3 W, WA US","2010-09",,,,"17","11","0","0",,,,,,,"0","0.0","1.24",,,,"5.61","0.0",,,,,,,
"USC00459021","WAUNA 3 W, WA US","2010-10",,,,"13","8","0","0",,,,,,,"0","0.0","2.68",,,,"7.78","0.0",,,,,,,
"USC00459021","WAUNA 3 W, WA US","2010-12",,,,"22","18","0","0",,,,,,,"0","0.0","3.92",,,,"12.41","0.0",,,,,,,
"US1WAKG0088","FEDERAL WAY 2.5 NNE, WA US","2010-01",,,,"22","15",,,,,,,,,,,"1.11",,,,"7.03",,,,,,,,
"US1WAKG0088","FEDERAL WAY 2.5 NNE, WA US","2010-02",,,,"13","9",,,,,,,,,,,"0.43",,,,"2.50",,,,,,,,
"US1WAKG0088","FEDERAL WAY 2.5 NNE, WA US","2010-03",,,,"17","11",,,,,,,,,,,"1.23",,,,"5.28",,,,,,,,
"US1WAKG0088","FEDERAL WAY 2.5 NNE, WA US","2010-04",,,,"20","13",,,,,,,,,,,"0.89",,,,"3.72",,,,,,,,
"US1WAKG0088","FEDERAL WAY 2.5 NNE, WA US","2010-05",,,,"20","12",,,,,,,,,,,"0.46",,,,"4.30",,,,,,,,
"US1WAKG0088","FEDERAL WAY 2.5 NNE, WA US","2010-06",,,,"15","11",,,,,,,,,,,"0.56",,,,"3.46",,,,,,,,
"US1WAKG0088","FEDERAL WAY 2.5 NNE, WA US","2010-07",,,,"3","2",,"0",,,,,,,,"0.0","0.44",,,,"0.76","0.0",,,,,,,
"US1WAKG0088","FEDERAL WAY 2.5 NNE, WA US","2010-08",,,,"3","1",,"0",,,,,,,,"0.0","0.17",,,,"0.20","0.0",,,,,,,
"US1WAKG0088","FEDERAL WAY 2.5 NNE, WA US","2010-09",,,,"15","10",,,,,,,,,,,"0.85",,,,"4.32",,,,,,,,
"US1WAKG0088","FEDERAL WAY 2.5 NNE, WA US","2010-10",,,,"14","9",,,,,,,,,,,"1.48",,,,"4.72",,,,,,,,
"US1WAKG0088","FEDERAL WAY 2.5 NNE, WA US","2010-11",,,,"22","11",,,,,,,,,,,"0.83",,,,"5.46",,,,,,,,
"US1WAKG0088","FEDERAL WAY 2.5 NNE, WA US","2010-12",,,,"22","13",,,,,,,,,,,"2.08",,,,"7.21",,,,,,,,
"US1WAKG0081","RENTON 0.5 SSW, WA US","2010-01",,,,"20","16",,,,,,,,,,,"0.84",,,,"6.30",,,,,,,,
"US1WAKG0081","RENTON 0.5 SSW, WA US","2010-02",,,,"18","13",,,,,,,,,,,"0.58",,,,"3.61",,,,,,,,
"US1WAKG0081","RENTON 0.5 SSW, WA US","2010-03",,,,"14","10",,,,,,,,,,,"0.82",,,,"4.11",,,,,,,,
"US1WAKG0081","RENTON 0.5 SSW, WA US","2010-04",,,,"18","8",,,,,,,,,,,"0.97",,,,"3.37",,,,,,,,
"US1WAKG0081","RENTON 0.5 SSW, WA US","2010-05",,,,"20","10",,,,,,,,,,,"0.38",,,,"3.00",,,,,,,,
"US1WAKG0081","RENTON 0.5 SSW, WA US","2010-06",,,,"15","12",,,,,,,,,,,"0.56",,,,"3.08",,,,,,,,
"US1WAKG0081","RENTON 0.5 SSW, WA US","2010-07",,,,"4","1",,"0",,,,,,,,"0.0","0.11",,,,"0.31","0.0",,,,,,,
"US1WAKG0081","RENTON 0.5 SSW, WA US","2010-08",,,,"2","1",,"0",,,,,,,,"0.0","0.28",,,,"0.36","0.0",,,,,,,
"US1WAKG0081","RENTON 0.5 SSW, WA US","2010-09",,,,"16","11",,,,,,,,,,,"0.88",,,,"3.27",,,,,,,,
"US1WAKG0081","RENTON 0.5 SSW, WA US","2010-10",,,,"13","9",,,,,,,,,,,"1.40",,,,"5.60",,,,,,,,
"US1WAKG0081","RENTON 0.5 SSW, WA US","2010-11",,,,"22","13",,,,,,,,,,,"1.56",,,,"5.10",,,,,,,,
"US1WAKG0081","RENTON 0.5 SSW, WA US","2010-12",,,,"22","15",,,,,,,,,,,"2.40",,,,"9.10",,,,,,,,
"US1WASN0012","BOTHELL 4.9 NNW, WA US","2010-01",,,,"23","16",,,,,,,,,,,"1.08",,,,"6.40",,,,,,,,
"US1WASN0012","BOTHELL 4.9 NNW, WA US","2010-02",,,,"16","10",,,,,,,,,,,"0.50",,,,"3.15",,,,,,,,
"US1WASN0012","BOTHELL 4.9 NNW, WA US","2010-03",,,,"17","10",,,,,,,,,,,"0.95",,,,"3.58",,,,,,,,
"US1WASN0012","BOTHELL 4.9 NNW, WA US","2010-04",,,,"16","9",,,,,,,,,,,"0.51",,,,"2.43",,,,,,,,
"US1WASN0012","BOTHELL 4.9 NNW, WA US","2010-05",,,,"17","12",,,,,,,,,,,"0.52",,,,"3.62",,,,,,,,
"US1WASN0012","BOTHELL 4.9 NNW, WA US","2010-10",,,,"15","9",,,,,,,,,,,"0.89",,,,"3.33",,,,,,,,
"US1WASN0012","BOTHELL 4.9 NNW, WA US","2010-11",,,,"22","13",,,,,,,,,,,"0.74",,,,"4.00",,,,,,,,
"USC00454486","LANDSBURG, WA US","2010-01",,"0","0","25","16","0","0","0","7","0","0","0","31","0","0.0","1.33","59",,"679","8.68","0.0","43.1","48.6","37.6",,,,
"USC00454486","LANDSBURG, WA US","2010-02",,"0","0","19","12","0","0","0","12","0","0","0","24","0","0.0","0.47","59",,"624","3.71","0.0","42.7","51.2","34.2",,,,
"USC00454486","LANDSBURG, WA US","2010-03",,"0","0","19","14","0","0","0","14","0","0","0","20","0","0.0","0.96","68",,"658","6.19","0.0","43.8","54.1","33.4",,,,
"USC00454486","LANDSBURG, WA US","2010-04",,"0","0","20","17","0","0","0","4","0","1","0","23","0","0.0","1.10","71",,"555","5.91","0.0","46.5","55.2","37.7",,,,
"USC00454486","LANDSBURG, WA US","2010-05",,,,"22","19",,"0",,,"0","6","0",,,"0.0","1.97","75",,,"8.11","0.0",,"60.1",,,,,
"USC00454486","LANDSBURG, WA US","2010-06",,,"0","14","13","0","0","0","0","0","10","0","41","0","0.0","0.97","77",,"266","6.12","0.0","56.1","64.8","47.4",,,,
"USC00454486","LANDSBURG, WA US","2010-07",,,"45","6","4","0","0","0","0","0","21","3","44","0","0.0","0.47","94","111","111","0.83","0.0","62.9","75.5","50.3",,,,
"USC00454486","LANDSBURG, WA US","2010-08",,,"52","6","2","0","0","0","0","0","18","4","41","0","0.0","1.20","96","234","124","1.67","0.0","62.7","73.9","51.5",,,,
"USC00454486","LANDSBURG, WA US","2010-09",,,"1","19","13","0","0","0","0","0","8","0","41","0","0.0","0.66","83","436","202","4.65","0.0","58.3","66.4","50.2",,,,
"USC00454486","LANDSBURG, WA US","2010-10",,,"0","17","10","0","0","0","3","0","0","0","31","0","0.0","1.14","68","887","450","6.20","0.0","50.5","59.1","41.8",,,,
"USC00454486","LANDSBURG, WA US","2010-11",,,"0","24","19","6","2","0","12","2","1","0","10","4","4.0","1.84","71","1616","729","9.00","6.0","40.7","46.4","35.0",,,,
"USC00454486","LANDSBURG, WA US","2010-12",,,"0","23","14","0","0","0","9","0","0","0","20","0","0.2","1.87","53","2390","774","8.81","0.2","40.0","45.3","34.8",,,,
"US1WASN0017","LYNNWOOD 2.3 N, WA US","2010-01",,,,"19","13",,,,,,,,,,,"0.65",,,,"4.61",,,,,,,,
"US1WASN0017","LYNNWOOD 2.3 N, WA US","2010-03",,,,"15","9",,,,,,,,,,,"0.87",,,,"3.24",,,,,,,,
"US1WASN0017","LYNNWOOD 2.3 N, WA US","2010-06",,,,"16","12",,,,,,,,,,,"0.92",,,,"3.67",,,,,,,,
"US1WASN0017","LYNNWOOD 2.3 N, WA US","2010-07",,,,"5","1",,,,,,,,,,,"0.10",,,,"0.31",,,,,,,,
"US1WASN0017","LYNNWOOD 2.3 N, WA US","2010-08",,,,"8","3",,,,,,,,,,,"0.48",,,,"1.05",,,,,,,,
"US1WASN0016","CLEARVIEW 0.8 SW, WA US","2010-01",,,,"22","15",,,,,,,,,,,"1.13",,,,"6.25",,,,,,,,
"US1WASN0016","CLEARVIEW 0.8 SW, WA US","2010-02",,,,"20","12",,,,,,,,,,,"0.63",,,,"3.74",,,,,,,,
"US1WASN0016","CLEARVIEW 0.8 SW, WA US","2010-03",,,,"23","11",,,,,,,,,,,"0.96",,,,"4.03",,,,,,,,
"US1WASN0016","CLEARVIEW 0.8 SW, WA US","2010-04",,,,"23","12",,,,,,,,,,,"0.94",,,,"4.15",,,,,,,,
"US1WASN0016","CLEARVIEW 0.8 SW, WA US","2010-05",,,,"20","15",,,,,,,,,,,"0.56",,,,"4.52",,,,,,,,
"US1WASN0016","CLEARVIEW 0.8 SW, WA US","2010-06",,,,"18","13",,,,,,,,,,,"0.59",,,,"3.41",,,,,,,,
"US1WASN0016","CLEARVIEW 0.8 SW, WA US","2010-07",,,,"5","1",,"0",,,,,,,,"0.0","0.19",,,,"0.36","0.0",,,,,,,
"US1WASN0016","CLEARVIEW 0.8 SW, WA US","2010-08",,,,"7","2",,,,,,,,,,,"0.41",,,,"0.89",,,,,,,,
"US1WASN0016","CLEARVIEW 0.8 SW, WA US","2010-09",,,,"26","13",,,,,,,,,,,"1.06",,,,"5.35",,,,,,,,
"US1WASN0016","CLEARVIEW 0.8 SW, WA US","2010-10",,,,"14","7",,,,,,,,,,,"0.95",,,,"3.25",,,,,,,,
"US1WASN0016","CLEARVIEW 0.8 SW, WA US","2010-11",,,,"22","12",,,,,,,,,,,"0.89",,,,"4.62",,,,,,,,
"US1WASN0016","CLEARVIEW 0.8 SW, WA US","2010-12",,,,"24","18",,,,,,,,,,,"2.31",,,,"9.37",,,,,,,,
"US1WAKG0078","WOODINVILLE 0.9 ENE, WA US","2010-01",,,,"17","11",,,,,,,,,,,"1.09",,,,"4.98",,,,,,,,
"US1WAKG0078","WOODINVILLE 0.9 ENE, WA US","2010-03",,,,"21","10",,,,,,,,,,,"0.86",,,,"4.29",,,,,,,,
"US1WAKG0078","WOODINVILLE 0.9 ENE, WA US","2010-04",,,,"22","15",,,,,,,,,,,"0.81",,,,"4.43",,,,,,,,
"US1WAKG0078","WOODINVILLE 0.9 ENE, WA US","2010-05",,,,"19","11",,,,,,,,,,,"0.58",,,,"4.60",,,,,,,,
"US1WAKG0078","WOODINVILLE 0.9 ENE, WA US","2010-06",,,,"19","13",,,,,,,,,,,"0.60",,,,"3.58",,,,,,,,
"US1WAKG0078","WOODINVILLE 0.9 ENE, WA US","2010-07",,,,"5","2",,,,,,,,,,,"0.19",,,,"0.47",,,,,,,,
"US1WAKG0078","WOODINVILLE 0.9 ENE, WA US","2010-08",,,,"5","2",,,,,,,,,,,"0.34",,,,"0.57",,,,,,,,
"US1WAKG0078","WOODINVILLE 0.9 ENE, WA US","2010-09",,,,"21","10",,,,,,,,,,,"1.00",,,,"5.16",,,,,,,,
"US1WAKG0078","WOODINVILLE 0.9 ENE, WA US","2010-10",,,,"13","10",,,,,,,,,,,"1.49",,,,"3.94",,,,,,,,
"US1WAKG0078","WOODINVILLE 0.9 ENE, WA US","2010-11",,,,"21","11",,,,,,,,,,,"1.11",,,,"4.62",,,,,,,,
"US1WAKG0078","WOODINVILLE 0.9 ENE, WA US","2010-12",,,,"23","15",,,,,,,,,,,"2.87",,,,"8.02",,,,,,,,
"US1WAKG0079","SEATTLE 3.0 WNW, WA US","2010-01",,,,"26","16",,,,,,,,,,,"1.30",,,,"7.61",,,,,,,,
"US1WAKG0079","SEATTLE 3.0 WNW, WA US","2010-02",,,,"21","12",,,,,,,,,,,"0.65",,,,"3.96",,,,,,,,
"US1WAKG0079","SEATTLE 3.0 WNW, WA US","2010-08",,,,"6","1",,,,,,,,,,,"0.21",,,,"0.38",,,,,,,,
"US1WAKG0079","SEATTLE 3.0 WNW, WA US","2010-11",,,,"20","8",,,,,,,,,,,"0.94",,,,"3.07",,,,,,,,
"US1WAKG0076","LAKELAND NORTH 0.5 ENE, WA US","2010-02",,,,"22","13",,,,,,,,,,,"0.74",,,,"4.82",,,,,,,,
"US1WAKG0076","LAKELAND NORTH 0.5 ENE, WA US","2010-03",,,,"21","12",,,,,,,,,,,"1.38",,,,"5.82",,,,,,,,
"US1WAKG0076","LAKELAND NORTH 0.5 ENE, WA US","2010-04",,,,"24","13",,,,,,,,,,,"0.88",,,,"4.69",,,,,,,,
"US1WAKG0076","LAKELAND NORTH 0.5 ENE, WA US","2010-05",,,,"22","14",,,,,,,,,,,"0.61",,,,"4.24",,,,,,,,
"US1WAKG0076","LAKELAND NORTH 0.5 ENE, WA US","2010-08",,,,"3","2",,,,,,,,,,,"0.25",,,,"0.36",,,,,,,,
"US1WAKG0076","LAKELAND NORTH 0.5 ENE, WA US","2010-10",,,,"16","10",,,,,,,,,,,"1.15",,,,"5.44",,,,,,,,
"US1WAKG0076","LAKELAND NORTH 0.5 ENE, WA US","2010-11",,,,"24","14",,,,,,,,,,,"1.73",,,,"6.88",,,,,,,,
"US1WAKG0076","LAKELAND NORTH 0.5 ENE, WA US","2010-12",,,,"25","15",,,,,,,,,,,"1.85",,,,"8.62",,,,,,,,
"US1WAKG0077","MERCER ISLAND 0.9 ENE, WA US","2010-03",,,,"19","10",,,,,,,,,,,"1.01",,,,"4.04",,,,,,,,
"US1WAKG0077","MERCER ISLAND 0.9 ENE, WA US","2010-12",,,,"20","15",,,,,,,,,,,"3.05",,,,"9.39",,,,,,,,
"US1WAKG0074","BRYN MAWR SKYWAY 0.9 N, WA US","2010-01",,,,"21","16",,,,,,,,,,,"1.00",,,,"6.61",,,,,,,,
"US1WAKG0074","BRYN MAWR SKYWAY 0.9 N, WA US","2010-02",,,,"17","13",,,,,,,,,,,"0.64",,,,"3.48",,,,,,,,
"US1WAKG0074","BRYN MAWR SKYWAY 0.9 N, WA US","2010-03",,,,"17","10",,,,,,,,,,,"0.90",,,,"4.48",,,,,,,,
"US1WAKG0074","BRYN MAWR SKYWAY 0.9 N, WA US","2010-04",,,,"19","11",,,,,,,,,,,"0.85",,,,"3.91",,,,,,,,
"US1WAKG0074","BRYN MAWR SKYWAY 0.9 N, WA US","2010-05",,,,"18","13",,,,,,,,,,,"0.48",,,,"3.37",,,,,,,,
"US1WAKG0074","BRYN MAWR SKYWAY 0.9 N, WA US","2010-06",,,,"16","13",,,,,,,,,,,"0.55",,,,"2.96",,,,,,,,
"US1WAKG0074","BRYN MAWR SKYWAY 0.9 N, WA US","2010-07",,,,"3","2",,"0",,,,,,,,"0.0","0.14",,,,"0.33","0.0",,,,,,,
"US1WAKG0074","BRYN MAWR SKYWAY 0.9 N, WA US","2010-08",,,,"3","1",,,,,,,,,,,"0.26",,,,"0.30",,,,,,,,
"US1WAKG0074","BRYN MAWR SKYWAY 0.9 N, WA US","2010-09",,,,"16","12",,,,,,,,,,,"1.00",,,,"4.35",,,,,,,,
"US1WAKG0074","BRYN MAWR SKYWAY 0.9 N, WA US","2010-10",,,,"13","9",,,,,,,,,,,"1.65",,,,"5.38",,,,,,,,
"US1WAKG0074","BRYN MAWR SKYWAY 0.9 N, WA US","2010-11",,,,"21","12",,,,,,,,,,,"1.39",,,,"4.74",,,,,,,,
"US1WAKG0074","BRYN MAWR SKYWAY 0.9 N, WA US","2010-12",,,,"21","16",,,,,,,,,,,"2.55",,,,"9.64",,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","2010-01",,,,"20","13",,,,,,,,,,,"1.25",,,,"6.60",,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","2010-02",,,,"16","13",,,,,,,,,,,"0.70",,,,"4.09",,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","2010-04",,,,"18","9",,,,,,,,,,,"0.68",,,,"3.17",,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","2010-05",,,,"18","11",,,,,,,,,,,"0.61",,,,"3.17",,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","2010-08",,,,"4","2",,"0",,,,,,,,"0.0","0.19",,,,"0.34","0.0",,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","2010-11",,,,"23","13",,,,,,,,,,,"0.89",,,,"4.80",,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2010-01",,"0","0","20","14","0","0","0","0","0","0","0","34","0","0.0","1.02","58","2484","585","6.28","0.0","46.1","50.8","41.4",,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2010-02",,"0","0","19","11","0","0","0","1","0","0","0","30","0","0.0","0.44","59","2999","515","2.80","0.0","46.6","53.4","39.8",,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2010-03",,"0","0","18","7","0","0","0","2","0","1","0","30","0","0.0","0.66","70","3537","537","3.17","0.0","47.7","55.7","39.7",,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2010-04",,"0","0","16","9","0","0","0","0","0","2","0","34","0","0.0","0.75","72","3979","442","2.76","0.0","50.3","57.7","42.8",,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2010-05",,"0","0","21","12","0","0","0","0","0","5","0","40","0","0.0","0.66","74","4332","353","3.67","0.0","53.6","61.8","45.4",,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2010-06",,"1","1","13","9","0","0","0","0","0","6","0","47","0","0.0","0.37","77","4507","175","2.34","0.0","59.2","66.7","51.7",,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2010-07",,"52","51","5","0","0","0","0","0","0","23","0","48","0","0.0","0.05","88","70","70","0.14","0.0","64.4","74.3","54.5",,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2010-08",,"126","74","5","3","0","0","0","0","0","20","3","50","0","0.0","0.62","91","133","63","0.93","0.0","65.3","74.8","55.9",,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2010-09",,"137","11","15","9","0","0","0","0","0","10","0","48","0","0.0","0.82","82","226","93","3.90","0.0","62.3","69.1","55.5",,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2010-10",,"137","0","15","9","0","0","0","0","0","1","0","39","0","0.0","0.73","70","546","319","3.82","0.0","54.7","61.6","47.8",,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2010-11",,"137","0","19","14","3","1","0","4","2","2","0","18","1","3.0","1.17","76","1153","608","4.87","3.8","44.7","49.8","39.7",,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2010-12",,"137","0","21","15","0","0","0","3","0","0","0","24","0","0.0","2.25","57","1807","654","7.95","0.0","43.9","48.8","39.0",,,,
"US1WAKG0070","AUBURN 8.2 SE, WA US","2010-01",,,,"25","15",,,,,,,,,,,"1.18",,,,"7.30",,,,,,,,
"US1WAKG0070","AUBURN 8.2 SE, WA US","2010-02",,,,"21","14",,,,,,,,,,,"0.37",,,,"3.38",,,,,,,,
"US1WAKG0070","AUBURN 8.2 SE, WA US","2010-03",,,,"21","11",,,,,,,,,,,"1.08",,,,"4.35",,,,,,,,
"US1WAKG0070","AUBURN 8.2 SE, WA US","2010-04",,,,"17","9",,,,,,,,,,,"0.82",,,,"3.20",,,,,,,,
"US1WAKG0070","AUBURN 8.2 SE, WA US","2010-05",,,,"22","15",,,,,,,,,,,"0.93",,,,"6.08",,,,,,,,
"US1WAKG0070","AUBURN 8.2 SE, WA US","2010-06",,,,"16","12",,,,,,,,,,,"0.46",,,,"3.79",,,,,,,,
"US1WAKG0070","AUBURN 8.2 SE, WA US","2010-07",,,,"3","2",,"0",,,,,,,,"0.0","0.46",,,,"0.74","0.0",,,,,,,
"US1WAKG0070","AUBURN 8.2 SE, WA US","2010-08",,,,"5","2",,,,,,,,,,,"1.03",,,,"1.28",,,,,,,,
"US1WAKG0070","AUBURN 8.2 SE, WA US","2010-09",,,,"20","11",,,,,,,,,,,"0.62",,,,"4.24",,,,,,,,
"US1WAKG0070","AUBURN 8.2 SE, WA US","2010-10",,,,"14","10",,,,,,,,,,,"0.77",,,,"4.30",,,,,,,,
"US1WAKG0070","AUBURN 8.2 SE, WA US","2010-11",,,,"26","17",,,,,,,,,,,"1.49",,,,"6.80",,,,,,,,
"US1WAKG0070","AUBURN 8.2 SE, WA US","2010-12",,,,"26","15",,,,,,,,,,,"1.11",,,,"7.76",,,,,,,,
"US1WASN0020","EVERETT 1.0 S, WA US","2010-01",,,,"25","14",,,,,,,,,,,"0.99",,,,"5.30",,,,,,,,
"US1WASN0020","EVERETT 1.0 S, WA US","2010-02",,,,"19","11",,,,,,,,,,,"0.54",,,,"2.76",,,,,,,,
"US1WASN0020","EVERETT 1.0 S, WA US","2010-03",,,,"18","7",,,,,,,,,,,"0.74",,,,"2.97",,,,,,,,
"US1WASN0020","EVERETT 1.0 S, WA US","2010-04",,,,"22","11",,,,,,,,,,,"0.80",,,,"4.33",,,,,,,,
"US1WASN0020","EVERETT 1.0 S, WA US","2010-05",,,,"21","13",,,,,,,,,,,"0.77",,,,"4.44",,,,,,,,
"US1WASN0020","EVERETT 1.0 S, WA US","2010-06",,,,"20","15",,,,,,,,,,,"0.82",,,,"5.35",,,,,,,,
"US1WASN0020","EVERETT 1.0 S, WA US","2010-07",,,,"4","0",,,,,,,,,,,"0.06",,,,"0.16",,,,,,,,
"US1WASN0020","EVERETT 1.0 S, WA US","2010-08",,,,"7","3",,,,,,,,,,,"0.47",,,,"1.26",,,,,,,,
"US1WASN0020","EVERETT 1.0 S, WA US","2010-09",,,,"21","11",,,,,,,,,,,"2.19",,,,"5.65",,,,,,,,
"US1WASN0020","EVERETT 1.0 S, WA US","2010-10",,,,"17","7",,,,,,,,,,,"0.79",,,,"2.47",,,,,,,,
"US1WASN0020","EVERETT 1.0 S, WA US","2010-11",,,,"24","12",,,,,,,,,,,"0.57",,,,"4.11",,,,,,,,
"US1WASN0020","EVERETT 1.0 S, WA US","2010-12",,,,"28","15",,,,,,,,,,,"0.99",,,,"6.36",,,,,,,,
"US1WASN0029","BOTHELL 4.1 NNE, WA US","2010-01",,,,"20","14",,,,,,,,,,,"1.08",,,,"5.74",,,,,,,,
"US1WASN0029","BOTHELL 4.1 NNE, WA US","2010-02",,,,"15","8",,,,,,,,,,,"0.60",,,,"2.72",,,,,,,,
"US1WASN0029","BOTHELL 4.1 NNE, WA US","2010-07",,,,"1","1",,,,,,,,,,,"0.15",,,,"0.15",,,,,,,,
"US1WASN0029","BOTHELL 4.1 NNE, WA US","2010-09",,,,"17","12",,,,,,,,,,,"0.67",,,,"3.77",,,,,,,,
"US1WASN0029","BOTHELL 4.1 NNE, WA US","2010-10",,,,"14","8",,,,,,,,,,,"0.97",,,,"3.41",,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2010-01",,,,"22","14",,,,,,,,,,,"0.88",,,,"4.39",,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2010-02",,,,"17","11",,,,,,,,,,,"0.49",,,,"2.36",,,,,,,,
