"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"US1GADK0044","CHAMBLEE 1.3 ESE, GA US","2016-04-12",,,"0.58",,,,,,,,,,,,,,,,,,,,
"US1GADK0044","CHAMBLEE 1.3 ESE, GA US","2016-04-14",,,"0.06",,,,,,,,,,,,,,,,,,,,
"US1GADK0044","CHAMBLEE 1.3 ESE, GA US","2016-04-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0044","CHAMBLEE 1.3 ESE, GA US","2016-04-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-01",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-02",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-04",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-06",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-08",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-10",,,"0.52",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-11",,,"0.39",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-13",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-15",,,"1.35",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-16",,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-18",,,"0.07",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-19",,,"0.82",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-20",,,"0.01",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-21",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-22",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-23",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-24",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-25",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-26",,,"0.27",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-27",,,"0.33",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-28",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-29",,,"0.07",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-30",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-05-31",,,"0.07",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-01",,,"0.08",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-02",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-04",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-06",,,"0.15",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-07",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-08",,,"0.16",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-10",,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-11",,,"0.61",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-12",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-13",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-14",,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-15",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-16",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-19",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-20",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-21",,,"0.05",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-22",,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-23",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-24",,,"0.11",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-06-25",,,"0.21",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-01",,,"0.08",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-02",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-04",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-06",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-08",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-09",,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-10",,,"0.04",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-11",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-12",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-13",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-14",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-15",,,"0.55",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-16",,,"0.07",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-19",,,"2.71",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-20",,,"0.43",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-21",,,"0.82",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-22",,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-23",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-24",,,"0.13",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-25",,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-26",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-27",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-28",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-29",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-30",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-07-31",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-01",,,"1.33",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-02",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-03",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-04",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-06",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-08",,,"1.86",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-12",,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-14",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-15",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-16",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-19",,,"0.95",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-20",,,"0.25",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-21",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-22",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-23",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-24",,,"0.50",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-25",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-27",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-28",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-29",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-08-31",,,"0.40",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-01",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-02",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-03",,,"0.01",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-06",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-07",,,"0.20",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-08",,,"1.50",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-10",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-11",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-12",,,"3.16",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-13",,,"0.08",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-14",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-15",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-16",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-19",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-20",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-21",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-22",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-23",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-24",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-25",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-26",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-27",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-28",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-29",,,"0.16",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-09-30",,,"0.08",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-01",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-02",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-04",,,"0.58",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-06",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-08",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-10",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-11",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-12",,,"0.04",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-13",,,"0.06",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-14",,,"1.10",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-16",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-19",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-20",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-21",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-22",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-23",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-24",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-25",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-26",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-27",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-28",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-29",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-30",,,"0.08",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-10-31",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-01",,,"0.05",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-02",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-04",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-06",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-07",,,"0.10",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-08",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-10",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-11",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-12",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-13",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-14",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-15",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-16",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-17",,,"1.75",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-18",,,"0.76",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-19",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-20",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-21",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-22",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-23",,,"0.33",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-24",,,"1.48",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-25",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-26",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-27",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-28",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-29",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-11-30",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-01",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-02",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-03",,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-04",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-05",,,"0.08",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-06",,,"0.12",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-07",,,"0.36",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-08",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-10",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-11",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-12",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-13",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-14",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-15",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-16",,,"0.11",,,,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0001","TUCKER 1.3 ENE, GA US","2014-12-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
